Z mean train,Q Predictions Max,Q Predictions Mean,Number of env steps total,Train Time (s),Q Predictions Min,QF Loss,RF Loss,KL Divergence,Policy log std Max,Policy Loss,Sample Time (s),Number of rollouts total,Policy log std Mean,Epoch,Log Pis Std,Epoch Time (s),KL Loss,Z mean eval,AverageReturn_all_train_tasks,R Predictions Mean,Policy log std Std,AverageReturn_all_test_tasks,Log Pis Mean,Policy log std Min,R Predictions Max,Q Predictions Std,R Predictions Std,VF Loss,V Predictions Std,V Predictions Min,Number of train steps total,Total Train Time (s),Log Pis Max,Z variance eval,Policy mu Std,Z variance train,Log Pis Min,Policy mu Min,R Predictions Min,V Predictions Max,Policy mu Mean,V Predictions Mean,(Previous) Eval Time (s),Policy mu Max
0.612702,62195.8,18825.7,3810000,104.04581836899888,-10647.7,4.54391e+06,46309.2,386.3250732421875,2.0,-19148.5,32.623037020035554,50300,-0.922511,248,5.4917,233.55109830103174,38.63250732421875,0.595099,396.125405773,-0.00436263,0.631859,2816.35052639,16.7553,-4.50237,-0.00402081,8579.44,0.000249078,92513.8,8729.06,-10025.8,249000,58477.63016172079,47.7576,0.000855605,3.66095,0.000612394,-4.02761,-17.2673,-0.00520858,61714.8,-1.51271,19188.7,96.88224291199731,92.0615
0.613028,73526.4,19557.8,3825000,105.41428483799973,-8670.0,6.99437e+06,73575.0,398.5579528808594,2.0,-19839.4,32.78173271397827,50500,-0.894341,249,5.70623,233.9142169529805,39.855796813964844,0.589271,839.323855824,-0.00435908,0.63301,4661.33559865,16.6361,-4.36318,-0.00397882,9136.22,0.000256551,126854.0,9048.43,-8524.22,250000,58712.45380418178,53.0694,0.00107494,3.71113,0.000534854,-2.30558,-15.7495,-0.0052018,70570.2,-1.51212,19609.2,95.7181994010025,62.7203
0.63644,71796.8,19448.1,3840000,104.03856652399554,-9882.55,5.61918e+06,150054.0,393.55230712890625,2.0,-19891.5,32.70377928105154,50700,-0.868146,250,5.74997,233.372488465051,39.35523223876953,0.530824,718.009409924,-0.00438224,0.622715,2313.28722176,17.2256,-4.69356,-0.00403411,8521.22,0.000268839,88503.9,8566.52,-9647.17,251000,58945.37219604284,50.1219,0.000865772,3.83064,0.000381586,-4.18012,-17.4617,-0.00525304,69149.2,-1.74133,19731.4,96.63014266000391,65.1914
0.60324,63129.0,19159.5,3855000,103.73884190899844,-6948.12,8.02367e+06,83366.1,386.848388671875,2.0,-19321.3,32.49779151897383,50900,-0.897846,251,6.00956,232.41391054197447,38.68484115600586,0.590492,3337.94198071,-0.0044035,0.646259,3102.67491694,17.2391,-4.56565,-0.00396236,8460.96,0.000272406,87930.1,8504.97,-6985.16,252000,59177.53154819582,49.6251,0.00101699,3.82667,0.000572537,-2.10305,-20.1243,-0.00536013,64964.8,-1.71966,19456.0,96.17727711400221,64.3154
0.603871,67319.2,19388.0,3870000,103.33683811299852,-9209.61,5.61313e+06,89797.5,394.8417663574219,2.0,-19616.3,32.20497300400166,51100,-0.936805,252,5.76773,231.46701766500337,39.48417663574219,0.560233,4478.27649021,-0.00439125,0.667192,3426.77025232,16.6204,-4.54532,-0.00396352,9106.98,0.000269484,65070.1,9094.69,-8112.15,253000,59408.91864632283,45.4568,0.000896224,3.637,0.000720431,-5.01124,-13.3423,-0.00529802,65365.3,-1.48382,19582.6,95.92520654800319,61.3617
0.618694,65678.1,19185.8,3885000,104.38574901600077,-8907.94,4.67536e+06,79076.3,391.973876953125,2.0,-19514.7,32.170041150006,51300,-0.919333,253,5.82885,232.40285435500846,39.1973876953125,0.545367,2343.14100407,-0.00440316,0.643769,2510.44687012,16.6062,-5.0938,-0.00399973,8581.75,0.000280911,113539.0,8720.97,-8328.0,254000,59641.56577510483,46.9229,0.00113222,3.84359,0.000576114,-3.99626,-20.9133,-0.00525521,63615.3,-1.4601,19630.4,95.84706418900169,69.4324
0.600571,62425.3,18700.7,3900000,104.31057613399753,-9412.62,5.54551e+06,263397.0,382.8212585449219,2.0,-19069.6,32.20969243199943,51500,-0.9005,254,6.18521,232.61328291599784,38.282127380371094,0.579434,2833.5366421,-0.00441706,0.67477,2524.36501406,16.817,-4.83257,-0.00393097,8369.43,0.000281791,96359.8,8360.1,-12587.9,255000,59872.44524151882,47.5943,0.000689394,4.11912,0.000706113,-2.20402,-17.7145,-0.0053808,61217.9,-1.30198,19142.0,96.09301435000089,62.4989
0.606432,59995.2,18397.3,3915000,100.3860014919992,-14849.4,4.47956e+06,197253.0,376.5797119140625,2.0,-18708.3,30.864951843002927,51700,-0.874507,255,6.24837,225.6124927990022,37.6579704284668,0.584783,3731.41826266,-0.00446006,0.67223,2305.79664747,16.6133,-4.82892,-0.00387987,8628.44,0.000293459,114388.0,8773.64,-15892.5,256000,60098.05480526184,48.3757,0.00112538,4.11219,0.00102319,-2.69135,-15.2223,-0.00520368,59116.1,-1.46729,18859.0,94.36153946400009,63.5864
0.564652,59999.8,18804.8,3930000,103.16254712299997,-12665.4,5.85248e+06,99934.2,380.9803466796875,2.0,-19237.8,31.999997603008524,51900,-0.878663,256,6.016,229.52311659201223,38.0980339050293,0.5813,1790.40881851,-0.00445559,0.638791,2636.30883176,16.7625,-4.45378,-0.00395654,8481.04,0.000300271,72578.4,8581.25,-13275.7,257000,60328.092412295846,46.6119,0.000610792,4.12276,0.000742747,-5.09975,-10.6535,-0.00529014,61731.7,-1.40992,19281.5,94.36057186600374,80.4531
0.56904,70158.0,19630.5,3945000,102.67810913099675,-12106.1,6.12937e+06,182778.0,389.4896240234375,2.0,-19981.8,32.06117129296035,52100,-0.904567,257,5.92387,229.6168491459539,38.9489631652832,0.59928,2751.07650379,-0.00444234,0.653183,3720.72383248,16.9127,-4.45148,-0.00402117,9110.08,0.00031856,97747.8,9192.64,-11086.6,258000,60557.576518446804,47.4059,0.00132168,3.7383,0.000529133,-1.69695,-10.4059,-0.0052602,69099.8,-1.43851,20127.4,94.8775687219968,62.1913
0.618322,60819.3,19210.3,3960000,101.99538460400072,-24603.2,6.71446e+06,69973.1,365.1944274902344,2.0,-19485.7,31.96850274199096,52300,-0.953533,258,5.91987,228.71039313599613,36.51944351196289,0.587001,2382.44496554,-0.00451898,0.650484,3860.59043476,16.8574,-4.40857,-0.00403689,8404.93,0.000312358,112145.0,8539.31,-21940.1,259000,60786.2131548758,48.2972,0.00118635,3.61058,0.000594881,-0.198542,-13.221,-0.00530594,60750.4,-1.37985,19512.6,94.74650579000445,64.3978
0.557347,58786.1,19930.2,3975000,101.76635428999725,-16414.3,6.08788e+06,29976.8,395.454345703125,2.0,-20112.2,31.963562843018735,52500,-0.860754,259,6.00984,228.40462410001055,39.54543685913086,0.839321,432.707544166,-0.0044494,0.599403,1943.74941387,17.16,-4.58486,-0.00400207,8397.1,0.000305664,91601.9,8451.26,-16570.0,260000,61013.6364183838,45.5182,0.00145671,3.99958,0.000917998,-2.82639,-14.3645,-0.00518726,57579.6,-1.38113,20229.4,94.67470696699456,74.1356
0.5973,86126.1,19525.5,3990000,102.29384734499763,-28955.0,8.10679e+06,50277.8,376.19573974609375,2.0,-19746.0,31.336815018985362,52700,-0.861531,260,6.24423,227.32668585697684,37.61957550048828,0.575309,5101.34908728,-0.00450807,0.621181,5239.61099472,17.3503,-4.46047,-0.00399283,9137.73,0.000325387,84868.8,9083.77,-24773.9,261000,61242.35510762677,46.6594,0.00128682,4.01603,0.00126766,-1.43768,-13.8103,-0.0052909,83698.9,-1.45737,19679.6,93.69602349299385,75.201
0.599755,66929.2,19593.2,4005000,102.86156757099525,-9896.21,9.28957e+06,113377.0,381.9393310546875,2.0,-19717.5,31.591957251024724,52900,-0.891794,261,6.46745,229.54292364102002,38.19393539428711,0.553567,6217.21679358,-0.00446173,0.647671,6150.05606812,17.4527,-4.74626,-0.0039122,9109.31,0.000311448,214543.0,9208.38,-9725.14,262000,61472.15775052478,48.8784,0.00145811,4.21715,0.00121673,-1.70948,-18.0631,-0.00531231,66137.4,-0.99496,20039.7,95.08939881900005,68.3972
0.617494,61755.8,19253.1,4020000,101.22007148199918,-22296.6,7.57613e+06,131717.0,368.2950134277344,2.0,-19498.9,32.001437584993255,53100,-0.880517,262,6.21523,228.57302048799465,36.82950210571289,0.646901,4700.93029512,-0.00457709,0.616002,3830.97447138,17.5764,-4.15363,-0.00405406,8768.38,0.000336211,120493.0,8828.38,-20120.3,263000,61699.43955488576,48.8114,0.00129425,4.36296,0.000582903,-0.804988,-10.9239,-0.00528884,58904.9,-1.19142,19503.9,95.35151142100221,90.6072
0.541555,63057.0,18580.7,4035000,102.21441082099773,-27758.9,5.94274e+06,247391.0,376.3996887207031,2.0,-18815.8,32.061871163045,53300,-0.87543,263,5.58845,228.33857208104018,37.63996887207031,0.605787,4986.83275482,-0.00453089,0.56955,4778.33689518,17.2644,-4.38886,-0.00399531,7971.03,0.000310977,109902.0,7988.94,-23245.5,264000,61928.723704984804,49.0931,0.00113606,4.03797,0.00105756,-3.13708,-16.7998,-0.00527937,63572.3,-0.964654,18946.1,94.06229009699746,65.7282
0.582282,56826.3,19116.7,4050000,101.84181404799892,-13813.4,5.73895e+06,61636.5,375.22259521484375,2.0,-19305.5,31.799941172001127,53500,-0.891209,264,6.24116,228.65144942400366,37.52225875854492,0.604998,4585.25093908,-0.00457182,0.635913,4447.87855764,17.5349,-4.26959,-0.00393001,8535.51,0.00034008,86823.5,8588.78,-10656.8,265000,62157.9618080278,45.9138,0.000896587,4.35357,0.000473679,-0.716805,-12.8626,-0.005325,56228.6,-0.89964,19386.3,95.00969420400361,72.2352
0.605745,67191.5,19100.2,4065000,102.07982511599403,-13765.2,5.34344e+06,6875.78,378.00152587890625,2.0,-19263.4,32.02382514699275,53700,-0.899628,265,5.54504,229.70261279098486,37.80015182495117,0.562202,5103.88840806,-0.00451771,0.595458,4522.84122759,16.4943,-4.98688,-0.00400494,8461.07,0.000335296,104658.0,8519.64,-14380.8,266000,62388.17140314579,46.0099,0.00103243,3.6825,0.000865916,-9.08289,-13.2723,-0.00532375,66080.8,-1.01812,19365.5,95.59896252799808,58.4431
0.56313,67987.4,18716.1,4080000,102.17864360899694,-24072.8,3.61814e+06,85374.5,375.13653564453125,2.0,-18932.1,32.163073505987995,53900,-0.855073,266,5.7493,230.44939700998657,37.51365280151367,0.541832,5641.21755717,-0.00453277,0.587429,5696.10237039,17.7587,-3.9197,-0.00404313,8254.38,0.000344334,83298.1,8248.49,-23936.4,267000,62618.51439183777,46.5616,0.00087051,4.31501,0.000980282,-3.43366,-12.2739,-0.00533025,66365.8,-0.935176,18965.5,96.10767989500164,81.4951
0.564816,66655.9,19117.0,4095000,102.4290628939998,-20120.6,4.18628e+06,33355.2,380.07867431640625,2.0,-19460.2,32.145523601000605,54100,-0.904221,267,5.66987,230.57802944700234,38.007869720458984,0.507662,6480.28057189,-0.00457369,0.625603,4693.72207067,17.0373,-4.33586,-0.00398268,8450.43,0.000329456,73802.8,8576.67,-20360.2,268000,62847.84885286377,47.5861,0.000675157,3.96169,0.000869143,0.804928,-11.0443,-0.0053083,66655.9,-0.956071,19407.3,96.00344295200193,81.6698
0.546311,67959.5,19077.5,4110000,103.16501023699675,-24117.7,7.26251e+06,17365.7,389.67364501953125,2.0,-19498.0,32.227954670015606,54300,-0.940085,268,5.93244,230.155202869013,38.96736526489258,0.519839,6032.34663849,-0.00455103,0.667476,7458.32357456,17.0515,-3.97036,-0.0039963,8787.47,0.000313727,134732.0,8876.26,-24693.0,269000,63078.974153609764,50.2434,0.000726729,3.96759,0.000863714,-1.40909,-13.3354,-0.00528079,68674.8,-0.852137,19304.0,94.76223796200065,60.936
0.572646,73563.7,19738.9,4125000,102.56395423499634,-22695.1,5.13913e+06,87266.8,393.30328369140625,2.0,-20009.1,32.215294573965366,54500,-0.927092,269,5.97945,230.51428362196748,39.33032989501953,0.521172,5830.66701218,-0.00455711,0.643511,6133.36303024,17.3552,-3.9707,-0.00397951,8693.71,0.000322289,93976.3,8753.84,-21153.1,270000,63309.52922297273,48.5982,0.000740025,4.09732,0.000523682,-0.911082,-13.0986,-0.00528232,72160.3,-0.858335,20119.7,95.73503481300577,66.8418
0.570253,67594.0,19380.1,4140000,102.29167206199782,-30303.9,5.22058e+06,2448.7,386.8891296386719,2.0,-19552.9,31.74197587990784,54700,-0.939461,270,5.81115,229.8116415379045,38.68891525268555,0.51353,6081.06361612,-0.00459846,0.657849,5692.74001476,17.8248,-3.95485,-0.00396874,8326.9,0.000328744,121023.0,8316.99,-28142.8,271000,63539.988511299605,50.9641,0.000524192,4.23935,0.000841742,-2.11583,-14.0815,-0.00525269,66094.0,-0.790402,19416.8,95.77799359599885,77.1376
0.539989,62131.3,19417.0,4155000,102.63599878799869,-13442.2,6.62935e+06,35368.1,391.89794921875,2.0,-19690.3,32.703334900943446,54900,-0.960186,271,5.7281,231.7668422419374,39.189796447753906,0.528706,6541.95704822,-0.00455049,0.6863,6283.1438156,17.4119,-4.34876,-0.00389179,8560.16,0.000311221,88661.1,8688.68,-13848.2,272000,63771.78837899157,50.2837,0.000583923,4.07621,0.0006721,-4.08136,-18.8609,-0.00518916,66761.5,-0.930872,19726.2,96.42750855299528,82.9629
0.516885,61407.6,19462.2,4170000,104.01605466500041,-11602.4,4.45087e+06,128903.0,398.7582702636719,2.0,-19833.5,32.25019921603962,55100,-0.956198,272,5.88889,232.7287806620443,39.87582778930664,0.529717,2924.88115776,-0.00457921,0.656757,4693.51119229,17.6784,-4.18917,-0.00400677,8754.06,0.000310673,89057.6,8818.33,-12568.3,273000,64004.1850098536,46.7539,0.000484145,4.04115,0.000556428,-3.17704,-19.9173,-0.00525358,60913.8,-0.935027,19710.4,96.46252678100427,71.6135
0.568078,80941.9,19317.6,4185000,103.02343944000313,-21035.0,4.61298e+06,48255.3,403.8642578125,2.0,-19804.4,32.64736475300742,55300,-0.895673,273,5.82374,231.8042730580055,40.38642501831055,0.526435,5053.04774139,-0.00456033,0.607722,4759.60079063,17.2826,-3.96886,-0.00391602,8651.94,0.000335846,146901.0,8750.46,-19690.1,274000,64236.15930446462,49.1376,0.000515345,3.84263,0.000682022,1.21613,-13.3666,-0.00523781,80049.2,-1.32382,19987.0,96.13346886499494,68.7208
0.578333,85929.1,19581.2,4200000,102.39503349999723,-29260.3,5.70032e+06,42794.7,405.51947021484375,2.0,-19829.1,32.607294888977776,55500,-0.912857,274,5.56819,231.30751393498213,40.55194854736328,0.547772,7340.68560492,-0.00458563,0.620485,6538.46218298,17.4399,-4.23718,-0.00398636,8846.38,0.000317422,100069.0,8923.23,-28351.0,275000,64466.826111513605,47.0895,0.000508574,4.06399,0.000599572,-1.11706,-14.1947,-0.00522668,86811.0,-0.991608,19967.5,96.30518554600712,75.1167
0.558025,89875.4,19800.2,4215000,102.14235247099714,-37944.1,3.68287e+06,32380.8,420.20361328125,2.0,-20180.7,32.09524854601477,55700,-0.911054,275,5.96217,229.90407843400317,42.020362854003906,0.540828,6566.76910629,-0.0044701,0.635648,7064.73711675,17.6379,-4.06941,-0.00389339,8718.56,0.000328391,129941.0,8771.9,-32314.4,276000,64696.190085079645,47.4859,0.000458298,4.1402,0.000496948,-0.508124,-18.8754,-0.00519991,91623.9,-0.915293,19998.9,95.66647741699126,100.27
0.534611,70740.9,19149.5,4230000,102.65731384100218,-17247.3,6.62323e+06,20740.2,419.86285400390625,2.0,-19460.8,31.931039113987936,55900,-0.906559,276,6.10418,229.71724883599381,41.98628616333008,0.519851,9094.35325326,-0.00454012,0.652597,10021.4834717,17.7951,-4.44096,-0.00390767,8817.9,0.000341695,313010.0,9004.18,-17662.8,277000,64925.953636212646,47.4344,0.000328818,4.36663,0.000265427,-0.154417,-15.3374,-0.00526488,73559.7,-0.740721,19885.3,95.1288958810037,73.4255
0.544466,85101.5,20356.5,4245000,102.35167619900312,-22043.6,6.52557e+06,28474.8,414.47259521484375,2.0,-20679.6,31.865249413021957,56100,-0.946708,277,6.00362,229.39425933602615,41.447261810302734,0.521992,6363.03553884,-0.00456836,0.682854,5783.58825762,17.562,-4.21572,-0.00388936,9154.74,0.000340673,100856.0,9224.82,-21520.6,278000,65155.73257639266,49.7636,0.000426551,4.41296,0.000302637,-0.361595,-16.7386,-0.00525325,85407.6,-0.593916,20615.1,95.17733372400107,85.048
0.524694,92519.3,19471.4,4260000,102.29301835800288,-34081.4,5.06105e+06,18908.8,426.36767578125,2.0,-19731.0,31.98907291603973,56300,-0.928841,278,6.31846,229.84685457205342,42.63676834106445,0.492399,8377.02675659,-0.00454692,0.649781,6900.25354203,17.1556,-4.07133,-0.00387058,9201.3,0.000346249,108618.0,9214.35,-32054.8,279000,65385.60507988172,51.2584,0.000353543,4.63239,0.000413884,-2.69222,-18.7354,-0.00523898,89071.3,-0.566892,19875.9,95.5647632980108,85.6545
0.51175,95343.0,19428.7,4275000,101.34068693700829,-19849.6,4.84976e+06,65427.3,419.0313720703125,2.0,-19844.3,32.08667917898856,56500,-0.959696,279,6.21605,229.0192293220025,41.90313720703125,0.509843,7209.67100356,-0.00458545,0.654543,6134.31555291,16.9215,-3.79259,-0.00386757,9151.36,0.000360916,138459.0,9251.96,-21589.6,280000,65614.60230270974,50.1398,0.000360584,4.3649,0.000322476,-2.27859,-14.2425,-0.00517689,90193.7,-0.629824,19937.9,95.59186320600566,84.7649
0.538942,74785.2,20254.6,4290000,101.94875000900356,-10363.4,5.91258e+06,28995.2,414.17413330078125,2.0,-20474.4,32.21620534695103,56700,-0.937018,280,6.06978,229.73721788496186,41.417415618896484,0.504831,8056.47603645,-0.0045802,0.668988,6586.25063971,17.4511,-4.20163,-0.00381699,8821.75,0.000339203,149469.0,8922.31,-10502.7,281000,65844.45359062769,52.0037,0.000381144,4.72607,0.000434785,0.0549319,-16.5029,-0.00521554,72942.7,-0.805868,20717.2,95.57226252900728,80.9398
0.499588,73074.8,20147.1,4305000,100.78762865699537,-21081.8,5.38759e+06,84952.5,419.0460205078125,2.0,-20581.2,31.985921554005472,56900,-0.95254,281,6.19035,228.4625970039924,41.90460205078125,0.729432,4607.68922212,-0.00461847,0.67217,3914.54530731,17.0261,-4.30541,-0.00396679,9550.95,0.000354193,133782.0,9580.31,-22759.4,282000,66073.63583108869,49.294,0.000400857,4.21691,0.000414424,-0.892422,-12.6685,-0.00521973,74080.9,-0.877624,20474.9,95.68904679299158,73.424
0.507999,60655.3,19466.6,4320000,102.19023194500187,-14408.7,4.51769e+06,10454.2,406.076416015625,2.0,-19834.6,32.1145526580076,57100,-0.989631,282,5.97994,230.71542445602245,40.607643127441406,0.533386,5250.86291322,-0.00464488,0.671561,4065.05999143,16.6802,-4.4944,-0.00391692,8927.5,0.000324426,106828.0,8978.22,-14872.4,283000,66303.49130400969,51.8991,0.000379307,4.45778,0.000359198,0.499094,-14.7508,-0.00521492,60835.9,-0.808219,19917.0,96.41063985301298,95.3228
0.499197,87642.3,20252.0,4335000,101.57495934300823,-24602.9,6.40302e+06,4284.7,412.2770080566406,2.0,-20598.0,31.91477612403105,57300,-0.939043,283,5.90171,229.04273862903938,41.22770309448242,0.532995,6691.73684523,-0.0046271,0.658092,5520.29825075,17.1479,-4.79248,-0.00389655,8830.28,0.000352513,123120.0,8875.95,-25824.2,284000,66532.27222945771,54.2308,0.000334475,4.91375,0.000426421,-5.34762,-13.9938,-0.00523742,84979.3,-1.00176,20451.8,95.5530031620001,181.685
0.515815,62157.9,20022.7,4350000,101.80702721900889,-21582.5,6.14939e+06,29542.9,416.8224182128906,2.0,-20043.6,31.543012014008127,57500,-0.96919,284,5.9247,228.6435777820152,41.68224334716797,0.597517,6682.43031105,-0.00462137,0.68746,6746.23722506,17.1554,-5.2532,-0.00392903,9324.96,0.000333452,108736.0,9410.39,-22222.8,285000,66760.75843766176,52.443,0.000323707,4.14482,0.000364937,-0.0375664,-15.754,-0.00532997,61069.5,-0.990191,20219.8,95.29353854899819,79.4088
0.507633,70987.2,20434.3,4365000,101.62661603899323,-38803.7,4.7829e+06,20860.6,418.2657775878906,2.0,-20748.5,31.831058600000688,57700,-0.962541,285,5.95761,228.59572490300343,41.82658004760742,0.499017,4958.13333931,-0.00462201,0.70008,6251.4189622,17.3662,-4.92364,-0.0039049,9302.51,0.000349577,137616.0,9491.09,-34974.0,286000,66988.78665109877,55.3637,0.000348486,4.4866,0.00032895,-0.180558,-15.1189,-0.00519823,70871.1,-0.876255,20914.4,95.13805026400951,97.3005
0.512943,93890.8,20080.1,4380000,102.03218166300212,-26140.0,6.93714e+06,26700.3,420.984130859375,2.0,-20602.8,31.600229847012088,57900,-0.974207,286,6.20803,228.20526985901233,42.09841537475586,0.536024,8685.71096711,-0.00456902,0.709337,8038.19500465,17.4658,-4.40479,-0.00386391,9395.57,0.000346044,308320.0,9385.92,-26106.9,287000,67217.54374000279,49.4557,0.000273331,4.34865,0.00037745,-4.73908,-14.3537,-0.00523245,87121.4,-0.609183,20253.5,94.57285834899812,69.6558
0.585943,87118.8,19611.8,4395000,102.33674877599697,-18544.0,5.75344e+06,117876.0,429.0170593261719,2.0,-19945.6,32.27684886394127,58100,-0.945461,287,6.31681,229.7411855889368,42.90170669555664,0.508629,8692.35013902,-0.0045556,0.744592,6697.96811042,17.4937,-4.45236,-0.0037582,9645.57,0.000356312,102196.0,9705.94,-19509.9,288000,67447.39741066171,54.082,0.000294103,4.93871,0.00039276,-1.7664,-14.8073,-0.00523541,87460.1,-0.52277,19864.7,95.12758794899855,80.3719
0.526163,76612.6,20230.8,4410000,101.30392736000067,-25460.8,5.82722e+06,70.5656,421.21051025390625,2.0,-20627.4,32.22511151904473,58300,-0.962094,288,6.26607,228.77166850604408,42.12105178833008,0.533015,6485.34853258,-0.00456823,0.717409,5238.29554468,17.2545,-4.37537,-0.00386982,9459.59,0.000332693,108870.0,9588.16,-25976.3,289000,67676.08900874175,58.4813,0.000253623,4.39066,0.000331161,-3.66097,-17.2955,-0.00523197,77915.4,-0.766702,20757.9,95.24262962699868,103.296
0.491149,89047.5,20104.3,4425000,103.03107563499361,-21580.7,5.70718e+06,278703.0,425.218017578125,2.0,-20542.4,32.017880716972286,58500,-0.99114,289,6.12804,230.2134562969586,42.52180099487305,0.483348,8385.26104333,-0.00454898,0.730113,8556.89050575,17.1126,-4.08405,-0.00388871,9757.24,0.00034892,182271.0,9772.66,-22139.5,290000,67905.2297369907,50.5472,0.000354045,4.4593,0.000270951,-1.33043,-12.5169,-0.00524187,87703.9,-0.609936,20301.0,95.16449994499271,77.4049
0.484056,82398.6,19993.1,4440000,100.86385065299692,-23941.6,7.34174e+06,821.355,423.8153076171875,2.0,-20498.6,31.510712585994042,58700,-0.93086,290,6.15625,226.46905579298618,42.38153076171875,0.53474,8782.11711188,-0.00458406,0.702386,5817.25354279,17.9816,-4.51097,-0.00395946,9307.52,0.000346057,232120.0,9320.01,-24453.7,291000,68131.4288240517,49.2939,0.000207314,4.46028,0.000302892,-2.12216,-15.8563,-0.00527558,82733.0,-0.615844,20194.0,94.09449255399522,73.1973
0.54087,73240.5,20525.2,4455000,101.77389546300401,-13901.6,9.02559e+06,17134.3,428.02764892578125,2.0,-20860.4,31.613719864020823,58900,-0.978363,291,6.12033,227.21380286502244,42.802764892578125,0.503508,8570.19817734,-0.00457093,0.703367,7895.19361212,17.1339,-4.08712,-0.00394435,9517.72,0.000351866,118251.0,9564.52,-14232.3,292000,68358.85662292172,50.6925,0.000286823,4.26414,0.000350782,0.0395799,-12.6619,-0.00526151,74571.7,-0.696939,20833.8,93.82618753799761,73.9168
0.503895,82994.6,20496.6,4470000,101.81374972900085,-22882.7,6.52897e+06,13601.3,441.0909423828125,2.0,-20946.6,31.375052349001635,59100,-0.921238,292,6.35955,227.23163277399726,44.10909652709961,0.477932,7327.39609725,-0.00444628,0.671767,8365.6488432,17.8847,-3.83469,-0.00393053,9519.61,0.000320949,277917.0,9744.32,-22361.0,293000,68586.17381862274,50.3158,0.00026488,4.40164,0.000264251,-3.57057,-18.0673,-0.00524399,82433.4,-0.732531,21329.8,94.04283069599478,96.2241
0.49265,60279.5,20780.4,4485000,102.31174814900442,-16654.4,3.59525e+06,15831.2,432.7458190917969,2.0,-21080.3,31.2384474841092,59300,-0.966723,293,6.20058,227.68025511711312,43.27458190917969,0.49224,7793.27838046,-0.00450965,0.720594,8704.83144863,17.4581,-4.4369,-0.00392516,9361.6,0.00032827,99467.6,9410.49,-15377.7,294000,68814.55249007086,54.8437,0.000246264,4.36878,0.000251965,-2.8421,-14.9085,-0.00523118,60532.6,-0.702297,21026.2,94.1300594839995,87.6615
0.477284,93054.0,20695.7,4500000,101.66949811999802,-22950.1,8.26997e+06,404108.0,441.3104248046875,2.0,-21003.0,31.630269632005366,59500,-0.952061,294,5.95853,228.13022129400633,44.13104248046875,0.477892,7537.57954875,-0.00448134,0.674623,6039.32593014,17.4328,-4.04111,-0.00369964,9110.4,0.000371673,100529.0,9188.17,-23870.4,295000,69042.96541040186,49.6815,0.00028162,3.8875,0.000186245,-3.72609,-16.1275,-0.00530507,90476.8,-0.843161,21088.6,94.83045354200294,72.5832
0.502444,86807.6,20349.5,4515000,101.34658473699528,-27341.5,7.3421e+06,141435.0,435.7388610839844,2.0,-20685.8,31.975044712002273,59700,-0.966011,295,6.65233,228.43705747999775,43.57388687133789,0.466754,11552.0450876,-0.00444262,0.719767,12571.4732419,17.4254,-3.96072,-0.00369651,9767.08,0.000360282,138262.0,9822.44,-28133.0,296000,69272.00880504487,53.7268,0.000214083,4.59917,0.00022012,-2.15749,-15.4182,-0.00523455,83463.0,-0.751501,20727.9,95.11542803100019,83.6171
0.494254,113812.0,20154.9,4530000,102.6935305789957,-23778.3,6.59968e+06,105111.0,432.855712890625,2.0,-20551.9,32.05203719796555,59900,-0.946121,296,6.84692,230.46947716096474,43.28557205200195,0.474023,7716.69913065,-0.00450273,0.727831,6493.06424447,17.709,-3.96528,-0.0039314,9808.74,0.00036255,169113.0,9845.7,-25306.2,297000,69502.2847275288,55.4082,0.000198546,5.02242,0.000242309,-1.98024,-14.7647,-0.00524164,109750.0,-0.707651,20370.8,95.72390938400349,87.2801
0.477225,86923.9,19826.2,4545000,102.54852681000193,-41219.4,7.74808e+06,17007.9,434.2597961425781,2.0,-20085.3,31.576268932039966,60100,-0.896773,297,6.44975,229.65769753005588,43.42597961425781,0.466347,11353.3354241,-0.00445257,0.656097,7245.60357378,17.7025,-4.6353,-0.00393249,9889.05,0.000351418,283488.0,10106.3,-38425.4,298000,69731.97144691285,52.6263,0.000215148,4.38949,0.000265888,-3.3031,-20.6877,-0.00531174,87131.0,-1.01061,20438.3,95.53290178801399,86.0494
0.469961,98671.8,19941.9,4560000,101.55876314701163,-24150.0,4.525e+06,16702.2,444.8848876953125,2.0,-20158.9,31.6655925129744,60300,-0.907493,298,6.75321,228.7887962069799,44.48849105834961,0.457002,9911.25849939,-0.00437258,0.698835,10886.7649016,17.6584,-3.96719,-0.00392561,10102.8,0.000334149,127015.0,10120.6,-25021.9,299000,69959.19151230283,54.6974,0.000235498,5.64713,0.000201637,-2.65132,-39.2432,-0.00529455,99517.8,-0.562942,20274.8,95.56444054699386,158.898
0.522852,99470.5,20307.9,4575000,102.90725386700069,-37748.8,7.21125e+06,48883.1,432.89739990234375,2.0,-20545.2,31.72761702896969,60500,-0.885928,299,6.5401,228.63292421295773,43.28974151611328,0.478049,8591.08190044,-0.00447635,0.692216,9877.34494431,17.9135,-5.85634,-0.00396081,10025.3,0.00034106,118192.0,9963.73,-33501.3,300000,70188.97466929878,51.5065,0.000208498,4.67633,0.000316992,-0.130601,-27.567,-0.00528585,97103.0,-0.880882,20562.0,93.99805331698735,92.7129
