Policy log std Mean,Q Predictions Std,Policy mu Std,Train Time (s),V Predictions Mean,R Predictions Max,QF Loss,Policy mu Min,VF Loss,Q Predictions Mean,AverageReturn_all_test_tasks,Policy Loss,R Predictions Min,(Previous) Eval Time (s),V Predictions Std,Log Pis Mean,Z mean eval,Total Train Time (s),Z variance eval,Policy log std Max,Policy log std Std,Policy mu Mean,V Predictions Min,Sample Time (s),Epoch Time (s),Q Predictions Min,KL Divergence,RF Loss,V Predictions Max,KL Loss,Log Pis Max,Epoch,R Predictions Mean,Number of train steps total,Log Pis Std,Z variance train,AverageReturn_all_train_tasks,Z mean train,Q Predictions Max,Policy log std Min,R Predictions Std,Number of env steps total,Policy mu Max,Number of rollouts total,Log Pis Min
-1.10921,21811.8,3.87252,103.22100430599676,8307.36,0.00413268,6.05973e+06,-48.9401,692006.0,8446.4,18482.6760067,-8559.4,0.000926682,93.3202098010006,21578.8,13.0204,1.60519,59915.46210197963,3.40614e-06,2.0,1.01021,-0.430741,-5794.68,31.352418994014442,227.8936331010118,-5846.83,1102.67626953125,354478.0,151213.0,110.26763153076172,48.3427,260,0.00282413,261000,8.33933,2.56313e-07,4636.83259564,3.23295,149826.0,-5.99476,0.000627126,3990000,32.2778,52700,-7.42148
-1.0296,14515.8,3.59818,102.82414238000638,7030.65,0.00367464,3.27627e+06,-47.3992,587990.0,7368.7,8449.94368102,-7336.68,0.000131053,93.22958728700178,14363.7,14.1063,1.45937,60142.88797278463,1.83465e-06,2.0,0.849658,-0.182794,-6557.71,31.321154787983687,227.37488445499184,-6763.06,1122.988037109375,63279.0,137155.0,112.2988052368164,43.6932,261,0.00196682,262000,8.05418,2.24319e-06,11083.1291143,1.99578,136863.0,-4.27237,0.000632864,4005000,49.2965,52900,-7.49348
-1.00057,18880.4,3.87092,103.78438795799593,10671.8,0.00361775,1.13861e+07,-65.5562,629198.0,10564.3,6734.03934718,-10671.2,0.000988219,93.28320385699772,18885.7,14.5889,0.584194,60372.08683240962,2.65306e-06,2.0,0.896506,-0.55171,-6864.63,31.382708671990258,228.4503004869839,-6804.87,1002.02734375,491464.0,147243.0,100.2027359008789,47.8266,262,0.00228767,263000,9.52094,2.33957e-06,9018.70437209,0.766211,150994.0,-5.82845,0.000457065,4020000,47.2741,53100,-6.58938
-1.0285,18802.8,3.71097,102.46812962900003,13321.3,0.00347942,9.21441e+06,-39.4483,851875.0,12899.8,24337.5446397,-13020.0,0.0012693,94.03357010999753,19246.8,15.5151,0.658091,60600.37172790161,3.21323e-06,2.0,0.922385,-0.715314,-4924.1,31.62460594699951,228.12630568599707,-4944.94,927.2021484375,710300.0,132462.0,92.72021484375,48.0937,263,0.00252648,264000,9.14192,3.55236e-06,25979.6442224,0.319375,130081.0,-7.31944,0.000401448,4035000,34.3011,53300,-5.91504
-0.984323,24124.0,4.47845,104.00280449199636,17651.5,0.00352288,1.42775e+07,-60.8225,1.31585e+06,17072.8,25497.6791533,-17249.6,0.00174754,94.19411231900449,24360.9,17.5778,0.305428,60830.32113916658,2.02245e-06,2.0,1.04424,-1.35772,-11884.2,31.614745745959226,229.81166255696007,-11441.5,907.007568359375,70747.3,145167.0,90.70075988769531,50.8312,264,0.00281087,265000,10.678,2.40619e-06,30175.4256032,0.859649,146186.0,-7.34454,0.000354873,4050000,66.9616,53500,-6.36956
-1.28723,34982.6,4.77337,104.01619996400404,35493.7,0.00412033,2.81799e+07,-38.5354,2.67573e+06,35394.5,32573.2577674,-36242.4,0.0022529,94.33421392799937,34618.1,19.0228,0.443823,61060.10516466662,1.21767e-06,2.0,1.03644,-0.672527,-8663.76,31.79831307801942,230.14872697002284,-8549.63,856.5609130859375,1.02713e+06,165018.0,85.65608978271484,51.5671,265,0.00318013,266000,10.5843,1.04185e-06,38854.1951892,0.278098,169340.0,-5.5696,0.000308104,4065000,52.4807,53700,-7.51172
-1.27142,37405.3,4.50425,103.48688537600538,35876.6,0.00419259,3.14094e+07,-31.3396,1.09513e+06,35615.5,35347.500245,-35893.2,0.00213464,93.971686142002,37295.1,18.5038,0.303001,61289.7470781656,1.01028e-06,2.0,1.07645,-0.936014,-7653.46,31.948777652985882,229.40734917099326,-7831.66,864.74462890625,390614.0,176277.0,86.4744644165039,49.2501,266,0.00333184,267000,10.6596,2.25669e-06,30791.495387,0.351284,179759.0,-6.19154,0.000345576,4080000,48.6157,53900,-6.78759
-1.37728,39706.6,4.28873,104.09081517199957,44216.9,0.00404353,4.28817e+07,-34.8665,1.60422e+06,42820.9,32814.2629737,-43665.7,0.00217109,94.20830623200163,40304.6,18.3217,0.407711,61520.51623921461,1.41682e-06,2.0,1.09756,-0.750618,-7814.59,32.11814048100496,230.41726188500616,-7947.72,856.3612060546875,400277.0,178867.0,85.63612365722656,50.263,267,0.00336181,268000,9.58509,1.5442e-06,21117.445383,0.283304,173544.0,-5.05736,0.000302721,4095000,45.7351,54100,-5.08748
-1.37665,40195.5,4.51417,103.44578461300262,44475.3,0.00403362,5.01957e+07,-43.9332,1.42255e+06,43827.4,37567.6553295,-44565.3,0.00245339,94.56234247399698,40316.8,19.0301,0.295795,61751.1240228096,5.31874e-07,2.0,1.12091,-0.924603,-16961.5,32.09973644499405,230.10786353199364,-16192.5,870.6722412109375,709250.0,169104.0,87.06722259521484,50.5269,268,0.00335284,269000,9.5536,2.13798e-06,34113.8601983,0.463959,171706.0,-5.96336,0.000272156,4110000,76.7003,54300,-7.27828
-1.35402,40316.4,4.54026,103.15901963599754,44689.5,0.00422819,2.62082e+07,-36.4109,1.67253e+06,44121.4,34260.4654388,-45221.6,0.00250223,95.06457387899718,40317.5,18.9624,0.263917,61981.05079561959,6.78573e-07,2.0,1.11469,-0.88736,-4483.56,32.11444069199206,230.33803420698678,-4516.71,892.4608154296875,665484.0,178143.0,89.24608612060547,49.8321,269,0.00339788,270000,10.0294,6.56746e-07,33632.9655923,0.241156,181905.0,-5.10632,0.000255503,4125000,32.1882,54500,-4.05771
-1.33288,40782.5,4.53311,102.95996079200268,46361.2,0.00394781,4.69415e+07,-47.0139,2.45595e+06,44989.9,38496.6843089,-45414.5,0.00246095,94.6553727740029,41550.4,18.8705,0.262401,62210.65622645655,6.8533e-07,2.0,1.12641,-0.84639,-4716.86,31.988243901949318,229.6035774679549,-4838.69,899.5137939453125,488220.0,179840.0,89.95137786865234,51.6251,270,0.00333638,271000,9.39077,5.40589e-07,38174.5451135,0.276907,178867.0,-6.123,0.000277894,4140000,77.8207,54700,-6.43952
-1.41864,42070.2,4.46687,103.33730546900188,47113.6,0.0040271,3.96663e+07,-63.2803,1.40448e+06,45921.6,39739.3515702,-46613.6,0.00241118,94.65881892199832,42427.1,18.2974,0.269046,62441.53810810955,3.18223e-07,2.0,1.14381,-0.979866,-12772.6,31.74841847000789,229.74454286100809,-12266.5,880.6893310546875,1.13191e+06,177519.0,88.06893157958984,49.3215,271,0.0033157,272000,9.10957,5.55203e-07,42984.2757316,0.265104,178762.0,-5.51487,0.000284375,4155000,86.5652,54900,-4.72284
-1.48028,43727.2,4.30241,103.3334893229985,50157.3,0.00397951,4.8817e+07,-59.5351,1.41773e+06,48537.0,68922.6390018,-49963.7,0.00242336,95.79816729600134,44876.9,18.0108,0.258969,62672.00001707855,3.34453e-07,2.0,1.12148,-0.918562,-10221.2,32.2102582060179,231.34191482501774,-10004.0,932.3882446289062,1.87546e+06,182807.0,93.23882293701172,49.6291,272,0.00329909,273000,9.39812,4.05541e-07,63557.1446838,0.247176,182176.0,-5.58462,0.000263471,4170000,59.1388,55100,-5.59699
-1.50389,43157.5,3.75906,102.89877965699998,50014.1,0.00390878,3.27445e+07,-33.578,5.01891e+06,47645.6,50584.6244111,-48531.1,0.00229762,94.92033449999872,44557.9,17.1464,0.265891,62901.27348898958,2.4857e-07,2.0,1.0949,-1.05195,-8542.63,31.737598007028282,229.55671216402698,-8414.38,942.0555419921875,792272.0,185859.0,94.20555877685547,48.7012,273,0.00325445,274000,9.07895,2.62197e-07,39483.5505559,0.27159,181690.0,-5.81775,0.000273561,4185000,48.5834,55300,-9.46169
-1.51397,45259.6,4.14683,104.20334277999791,50333.9,0.00415414,6.44761e+07,-40.8605,3.10633e+06,50302.0,35683.9329551,-51531.6,0.00229261,94.63925218499935,44938.9,17.57,0.468961,63131.295099195595,4.77115e-07,2.0,1.14726,-0.920414,-10122.7,31.6440603110168,230.48665527601406,-9747.35,960.666748046875,601455.0,192637.0,96.0666732788086,48.6818,274,0.00328313,275000,8.98473,3.55555e-07,44638.7515019,0.262132,195159.0,-5.33731,0.000259725,4200000,62.1728,55500,-5.76335
-1.47093,43638.0,4.12127,103.89108670000132,48509.0,0.0039189,3.53441e+07,-28.3829,1.18042e+06,46966.0,28959.4660185,-48075.3,0.00216472,94.1762611640006,44351.8,17.5499,0.266138,63361.153428612604,2.06037e-07,2.0,1.13249,-0.857449,-5101.43,31.6925711530057,229.75991901700763,-5095.98,952.0802612304688,398515.0,188208.0,95.2080307006836,55.0749,275,0.00325206,276000,9.3824,2.39728e-07,33938.0096289,0.275665,186968.0,-6.37926,0.000263084,4215000,42.3571,55700,-3.80373
-1.53233,45899.6,3.88317,103.89561957399565,50700.0,0.00401606,3.27156e+07,-23.9821,1.72339e+06,48884.6,41728.9057732,-50317.0,0.00210357,94.27681424299954,46669.6,17.321,0.278693,63591.29313605061,4.19746e-07,2.0,1.16661,-1.02324,-5003.37,31.854042273014784,230.02647609000996,-4936.09,957.8734130859375,2.01145e+06,208166.0,95.78734588623047,49.4265,276,0.00321398,277000,8.73434,5.0783e-07,31071.118808,0.234618,206246.0,-6.37617,0.000315278,4230000,32.1735,55900,-6.0978
-1.49958,46475.1,4.0995,103.18908724500216,50964.8,0.00384264,7.40579e+07,-58.6503,1.65437e+06,49584.2,26276.5563285,-50514.9,0.0018364,94.39246069299406,47182.4,17.2816,0.268042,63820.315891749626,9.496e-08,2.0,1.14054,-0.989069,-10656.6,32.04641243700462,229.62796037500084,-10316.1,971.2669677734375,1.03353e+06,208452.0,97.12670135498047,49.7397,277,0.00317756,278000,8.79481,3.10217e-07,36177.6362484,0.253286,208558.0,-6.48118,0.000307975,4245000,101.296,56100,-5.006
-1.48811,44324.5,4.4505,103.84927140099899,45189.9,0.00380392,6.97471e+07,-90.8993,4.0689e+06,43504.1,42506.3592914,-44728.7,0.00155685,93.78919140300422,45724.2,17.3416,0.277756,64049.9931179936,1.09041e-07,2.0,1.18686,-1.08586,-13935.4,31.63205518997711,229.27051799398032,-13590.6,1012.3402099609375,960815.0,192659.0,101.23402404785156,47.6405,278,0.00295774,279000,8.56049,1.54352e-07,31500.2807185,0.262787,190602.0,-5.87293,0.000445303,4260000,101.494,56300,-7.95062
-1.55506,49327.0,4.48074,102.84505285900377,54388.5,0.00386244,7.41404e+07,-86.7586,2.87935e+06,53492.6,40339.9550767,-54167.4,0.0017361,94.19842697399872,49704.7,18.1918,0.288613,64279.3190017126,1.47841e-07,2.0,1.21259,-0.986149,-11965.2,31.822033349992125,228.86551318299462,-11347.8,1007.3480224609375,531319.0,250118.0,100.73480224609375,48.8757,279,0.003012,280000,8.75183,1.07043e-07,54422.04293,0.303909,252820.0,-6.17081,0.000378017,4275000,66.6974,56500,-5.60015
-1.48253,49726.6,4.2616,103.49245915500069,59174.6,0.00391609,7.34476e+07,-65.4367,3.04584e+06,57280.9,33077.6655223,-58231.1,0.00214982,94.66110789800587,50846.5,17.9092,0.273749,64509.70190622259,3.15833e-07,2.0,1.14785,-1.15524,-6244.63,31.918464755995956,230.0720318090025,-6309.69,987.6951293945312,2.06164e+06,211609.0,98.76951599121094,45.8567,280,0.00324106,281000,8.65106,1.20448e-07,34020.8506013,0.420757,211986.0,-6.34001,0.000304908,4290000,87.2992,56700,-6.96336
-1.51837,51318.4,4.04928,103.37446318299772,59559.8,0.00419261,2.45057e+07,-43.8427,2.87089e+06,58403.0,51426.8708951,-60011.0,0.00235037,94.97388404199592,51402.2,18.493,0.282695,64739.84268272258,3.15572e-07,2.0,1.15983,-1.1036,-6301.29,31.840882634984155,230.1892298599778,-6349.81,981.6387939453125,2.06372e+06,236928.0,98.16387939453125,49.9425,281,0.00330461,282000,8.38456,1.40901e-07,65575.1098166,0.29499,242030.0,-5.66515,0.000285422,4305000,29.6189,56900,-5.58615
-1.46263,50495.2,4.62063,102.94869581700186,56096.8,0.0039835,5.33131e+07,-103.911,1.76124e+06,55121.6,47640.6816279,-56254.4,0.00231295,94.92712766500335,50705.4,18.4404,0.450774,64969.11613344359,3.23919e-07,2.0,1.17952,-0.993535,-10464.0,32.06051155200839,229.9363350340136,-10031.3,968.4349365234375,3.71192e+06,232626.0,96.84349822998047,54.3059,282,0.00327583,283000,8.62445,1.9588e-07,50431.4542162,0.361309,234955.0,-5.3201,0.000261848,4320000,80.4808,57100,-4.46902
-1.45117,49668.8,4.23377,103.43598125800054,55826.5,0.00402279,5.89699e+07,-54.2037,2.18891e+06,54152.5,60434.8555763,-55532.8,0.00147103,94.26681012700283,50419.6,18.8218,0.278596,65198.13035070758,2.1817e-08,2.0,1.17493,-1.37681,-4774.28,31.624270358996,229.32706174399937,-4957.08,974.540771484375,2.28303e+06,246968.0,97.4540786743164,51.0711,283,0.00318235,284000,8.51727,4.59764e-07,40781.9659019,0.320677,252063.0,-6.24077,0.000376416,4335000,56.3625,57300,-3.82513
-1.49817,50924.7,4.06899,102.71221009199508,59199.3,0.00404372,1.14553e+08,-58.1366,2.91598e+06,57705.1,58683.6354033,-58467.3,0.0023124,93.95620526700804,51715.8,18.7493,0.32299,65426.99630274663,2.61414e-08,2.0,1.12976,-1.12536,-4457.4,31.756947413057787,228.4253627720609,-4392.05,1045.09375,3.47963e+06,266424.0,104.5093765258789,52.2793,284,0.00321484,285000,7.95497,1.64269e-08,37168.5335038,0.344771,268471.0,-5.42687,0.000264362,4350000,93.5532,57500,-4.9668
-1.54169,52517.5,4.21995,102.56429824599763,59552.4,0.00387144,5.44052e+07,-80.5421,2.6761e+06,57945.1,25760.4764866,-59007.0,0.00199126,94.39889660000335,53020.6,18.3965,0.263687,65655.20274613464,3.09104e-08,2.0,1.15732,-0.872792,-7225.3,31.75131494102243,228.71450978702342,-7037.3,1032.5084228515625,493572.0,270481.0,103.25084686279297,50.5771,285,0.00308494,286000,8.2015,1.78173e-08,24739.9421169,0.341337,271917.0,-5.76679,0.000311142,4365000,60.0934,57700,-5.84103
-1.47338,53420.8,4.53393,103.82474542499403,62091.9,0.00395811,1.00937e+08,-138.833,2.60327e+06,60152.5,94948.6760306,-61317.1,0.00219695,93.89290296500258,54122.2,19.8726,0.285442,65885.03085674156,1.58309e-07,2.0,1.19967,-1.39721,-11547.7,31.76925141493848,229.4868998049351,-11433.7,1029.460693359375,1.98367e+06,283317.0,102.9460678100586,52.6984,286,0.00319135,287000,8.7734,4.98132e-08,93714.9094897,0.259484,286960.0,-6.03595,0.000267246,4380000,58.0721,57900,-3.90167
-1.58357,55906.4,4.15794,103.17899233600474,66672.5,0.00390842,1.73653e+08,-50.6669,4.93718e+06,65359.6,58701.0284819,-65337.5,0.00219358,94.23636842699489,56214.9,18.8448,0.281513,66114.69386502863,1.00318e-07,2.0,1.13047,-0.910866,-4983.49,31.880100578069687,229.2954613410693,-4920.7,1017.0093994140625,1.71835e+06,289602.0,101.70094299316406,51.9978,287,0.00314194,288000,8.27072,5.26112e-08,61538.4603957,0.305781,294576.0,-5.85773,0.000305011,4395000,105.066,58100,-6.6509
-1.53101,55809.7,4.08882,103.15621774899773,62441.0,0.00400165,7.6929e+07,-71.2241,2.50986e+06,61570.0,49075.5614332,-62701.6,0.00223433,94.60631261199887,56099.5,18.6194,0.255918,66344.07781474662,7.5417e-08,2.0,1.13814,-1.02999,-8498.43,31.84111938298156,229.60364974397817,-8357.77,1024.014404296875,2.64466e+06,295777.0,102.40144348144531,52.4107,288,0.00316876,289000,8.48235,2.33408e-07,54225.8016842,0.356476,299621.0,-6.27066,0.00028725,4410000,77.23,58300,-7.01877
-1.57626,56987.2,3.96726,102.72163025499322,67146.5,0.00378387,7.56959e+07,-42.6847,1.84659e+06,65151.6,72288.2707335,-67337.8,0.00232107,94.38841851599864,57976.1,18.6259,0.245608,66572.8650892856,2.05821e-07,2.0,1.13994,-0.963406,-6020.08,31.85126439097803,228.96131316196988,-6283.9,1007.5611572265625,838541.0,299633.0,100.75611877441406,53.2903,289,0.00312842,290000,8.6788,6.58959e-08,66054.1352143,0.245922,297633.0,-5.48474,0.000268999,4425000,61.1685,58500,-7.0202
-1.52545,57544.9,4.06077,102.20897116299602,65329.0,0.00392397,6.40225e+07,-42.9755,1.98885e+06,64028.4,71358.4025912,-65533.0,0.00224924,94.21661868398951,58276.5,19.3811,0.256482,66801.74055308066,1.93968e-07,2.0,1.18283,-1.35513,-6022.28,31.810665648066788,228.23625549505232,-5975.22,1010.12451171875,508863.0,320354.0,101.012451171875,49.2503,290,0.00319886,291000,8.68531,6.81269e-08,71452.3966617,0.279259,321028.0,-5.68417,0.000270304,4440000,34.9959,58700,-4.69741
-1.57854,59368.1,3.98297,102.76461341000686,70411.6,0.00384597,2.03178e+08,-65.6615,5.63956e+06,68013.2,66917.4098004,-68964.0,0.00220949,94.85841914000048,60455.7,19.639,0.283669,67030.29815682957,1.72578e-07,2.0,1.17217,-1.34813,-8139.24,31.61576196993701,229.23879451994435,-8015.15,1002.294189453125,954844.0,326752.0,100.22942352294922,58.5931,291,0.00320782,292000,8.34209,1.82516e-07,60071.8998399,0.304607,327984.0,-6.33596,0.00028919,4455000,48.2763,58900,-2.61951
-1.53929,63328.2,4.24265,101.94336802400358,72061.0,0.00376315,7.68368e+07,-35.226,4.01544e+06,70302.9,75981.368116,-71979.7,0.00219541,94.18021504000353,64205.5,20.531,0.266099,67258.66624661465,3.49818e-07,2.0,1.22255,-1.46181,-6605.54,31.523986900079763,227.64756996408687,-6235.26,995.5244750976562,1.60272e+06,359145.0,99.55245208740234,51.2631,292,0.00307918,293000,9.04449,2.30039e-07,104107.81234,0.265534,363544.0,-5.80499,0.00028849,4470000,31.9226,59100,-3.21671
-1.56214,63394.4,4.34859,103.6499439170002,74600.0,0.00392596,1.09685e+08,-35.9505,2.42008e+06,72743.5,99144.7683307,-75135.6,0.00222645,94.90258273799554,64225.6,20.6542,0.24834,67490.37461382465,7.73962e-07,2.0,1.19965,-1.39957,-5924.73,31.972410381000373,230.52493703599612,-5680.47,977.684814453125,1.51285e+06,348461.0,97.76848602294922,52.4947,293,0.0032584,294000,8.75378,4.54912e-07,102682.408709,0.261721,350520.0,-5.92516,0.000281181,4485000,72.7516,59300,-5.86232
-1.52776,68134.9,4.25423,103.33912831600173,79731.8,0.00411917,1.13051e+08,-50.6185,3.6672e+06,77798.1,72994.5357993,-80301.6,0.00229581,96.08818845800124,68854.8,20.2609,0.255848,67721.42879460665,4.65923e-07,2.0,1.213,-1.36545,-6291.49,32.30880021798657,231.73611699198955,-6442.54,965.6242065429688,1.61978e+06,359333.0,96.56242370605469,60.341,294,0.00323508,295000,9.23441,4.47454e-07,65676.8638383,0.253338,360507.0,-5.84968,0.000279896,4500000,51.193,59500,-3.02866
-1.57333,69092.6,4.20535,104.02717577500152,82777.7,0.00410278,1.51547e+08,-34.5257,2.32867e+06,80722.6,9114.3587898,-82655.1,0.00233277,95.40873941399332,70056.3,20.7446,0.214344,67951.30525479667,3.85779e-06,2.0,1.22069,-1.58946,-10300.6,31.953851834026864,231.3897670230217,-10181.7,951.3622436523438,2.25776e+06,362638.0,95.13622283935547,53.0266,295,0.00318346,296000,9.20951,4.3709e-07,3821.6258191,0.247869,359783.0,-5.9323,0.000283401,4515000,36.555,59700,-4.8581
-1.7111,51403.6,7.83616,103.59502897699713,27676.8,0.00891446,2.66163e+07,-59.8903,2.37417e+06,27249.5,96192.2012136,-27937.1,0.00178928,93.89806050701009,52339.6,21.2666,0.268103,68181.68645838073,2.20466e-06,2.0,0.940306,1.92411,-11926.7,31.801090635053697,229.2941801190609,-12140.9,7083.3427734375,1.18044e+06,271658.0,708.3342895507812,55.7851,296,0.00325095,297000,9.03156,8.89545e-06,95207.5958341,6.60257,268432.0,-8.82127,0.00154927,4530000,54.226,59900,-1.39167
-1.71969,69740.0,4.37139,104.3151487629948,82986.3,0.00403267,1.5699e+08,-38.3991,3.7812e+06,81277.5,75178.181889,-83665.1,0.00238337,94.98664581000048,70203.2,21.3165,0.245033,68412.50396735476,3.1649e-06,2.0,1.20834,-1.51322,-7769.04,32.20750064002641,231.5092952130217,-7870.9,854.4328002929688,2.491e+06,351209.0,85.44328308105469,54.9052,297,0.00329528,298000,9.73099,2.98097e-06,65400.912864,0.23231,347911.0,-5.6588,0.000286752,4545000,34.2692,60100,-3.89239
-1.61463,72381.0,4.64436,104.31768161500804,87353.8,0.0040204,7.40718e+07,-58.5494,2.87074e+06,86527.6,96910.5616526,-87858.9,0.00240228,94.29773559200112,72393.1,21.2445,0.224147,68643.84417912079,5.1895e-06,2.0,1.27219,-1.20854,-12438.3,31.76134313599323,230.3767603430024,-11737.6,861.4410400390625,2.39158e+06,364133.0,86.14410400390625,52.4507,298,0.00333662,299000,9.63984,2.44341e-06,92505.8288985,0.247647,371809.0,-6.91741,0.000283539,4560000,43.4505,60300,-5.17849
-1.60081,73463.2,4.85665,102.60926536399347,88441.9,0.00400654,2.06338e+08,-59.0972,2.57666e+06,86491.4,77956.4255874,-88032.1,0.00253696,95.26294436800526,74195.8,21.4693,0.246122,68873.05986214371,9.75875e-07,2.0,1.28622,-1.30343,-19968.9,31.86613221890002,229.73834195089876,-19039.6,852.76123046875,1.97122e+06,376472.0,85.276123046875,54.4724,299,0.00334795,300000,9.3503,1.9023e-06,90256.3715852,0.252297,375928.0,-6.41973,0.000279112,4575000,51.4434,60500,-5.60783
-1.53743,77372.8,4.66668,102.51773431300535,86494.6,0.00403234,1.75998e+08,-41.3245,4.35958e+06,85403.6,90648.8257893,-87256.0,0.00242707,94.74282499299443,77523.7,21.0475,0.237944,69101.99024046375,1.24014e-06,2.0,1.2051,-1.55789,-11953.7,31.98041511705378,229.24097442305356,-11480.8,922.3796997070312,2.51148e+06,382351.0,92.23796844482422,55.2683,300,0.00329802,301000,9.99943,8.5339e-07,70588.7718512,0.252341,387598.0,-6.16606,0.000289304,4590000,46.3745,60700,-4.97927
-1.59424,80514.3,4.75639,103.19101481400139,91597.1,0.00388724,1.26989e+08,-31.4742,2.98314e+06,88984.5,100260.211222,-91636.2,0.00232989,94.43438160400547,82077.9,20.9838,0.231909,69332.82040847275,1.19748e-06,2.0,1.23258,-1.26078,-12563.8,31.998662983009126,229.62405940101598,-12414.1,938.249755859375,2.24869e+06,416368.0,93.8249740600586,56.852,301,0.00326641,302000,9.97559,8.8909e-07,101939.010299,0.228245,414449.0,-6.48366,0.000289102,4605000,51.9719,60900,-3.19816
-1.60959,84284.4,4.91454,102.70270091400016,97715.1,0.00410817,9.42545e+07,-82.481,4.15689e+06,96015.5,6008.9637455,-98005.1,0.00235572,95.64305972200236,84497.1,21.7793,27.405,69560.78039853877,6.57159e-06,2.0,1.31205,-1.51342,-21381.4,32.07923865799967,230.4249992940022,-19975.5,938.0399169921875,3.61164e+06,419247.0,93.80399322509766,52.951,302,0.0033344,303000,9.99109,7.1297e-07,2651.83817727,0.237288,418043.0,-6.81572,0.000300579,4620000,59.206,61100,-2.58041
-1.57188,64308.9,54.0835,102.66540159400029,10805.3,0.0694662,3.55269e+07,-206.671,3.66678e+06,9989.36,4133.774613,-11000.5,0.00139176,93.18033723199915,64747.8,36.2487,17.5281,69788.17361907983,6.31767e-06,2.0,4.65111,-7.05482,-82350.1,31.675099748099456,227.5208385740989,-84142.2,912821.9375,1.33459e+06,354792.0,91282.1953125,65.0263,303,0.013768,304000,13.4597,1.74863e-05,2019.59542913,0.565923,353671.0,-20.0,0.0199331,4635000,224.24,61300,0.533318
0.696032,36616.0,26.8272,103.42969012999674,-8768.96,0.0753429,2.35971e+07,-185.889,747808.0,-8699.97,4663.20865746,8545.83,0.00148234,93.05503296300594,36900.1,30.5589,5.45769,70016.66382056975,8.67609e-06,2.0,1.55045,-5.69869,-81816.7,31.388098255949444,227.87282134895213,-82389.2,1136236.75,2.22097e+06,256891.0,113623.6796875,48.7298,304,0.0157125,305000,6.38333,1.34895e-05,5215.12109006,3.32088,265248.0,-6.87797,0.0193343,4650000,156.924,61500,-0.984807
0.750717,33301.3,34.6056,103.76553571900877,-12924.2,0.0863521,2.39578e+07,-123.859,1.91372e+06,-13770.8,369.75049149,13654.5,0.00147024,93.67479567100236,33471.9,32.0068,1.50664,70245.35918371276,9.55899e-06,2.0,1.69378,-7.68644,-72621.5,31.320956993004074,228.7612883830152,-74151.8,2726987.25,3.32925e+06,206917.0,272698.71875,53.6541,305,0.0245524,306000,7.79351,9.06519e-06,5358.0359648,319.201,197854.0,-7.63646,0.0273341,4665000,115.383,61700,-3.71615
1.31139,36442.9,95.6246,103.36344438699598,-393.426,0.0426236,9.93837e+06,-311.551,433161.0,-412.617,3005.21020336,347.117,0.00186652,93.61179188599635,36549.3,35.2756,13.3396,70473.79505982275,8.48361e-06,2.0,1.42204,-22.3809,-31735.5,31.50092351900821,228.47615979200054,-31059.1,553001.5,1.68532e+06,386735.0,55300.15234375,58.2546,306,0.0128239,307000,8.1475,1.83191e-05,9460.29098753,13.6278,392449.0,-6.42826,0.0119186,4680000,281.165,61900,1.1815
0.784904,31597.1,18.0178,103.7408723539993,326.686,0.0364653,1.05982e+07,-105.169,1.30794e+06,443.24,13091.7835377,-250.346,0.00131437,93.57375141700322,32504.8,30.4616,2.38413,70702.78431975776,5.63231e-06,2.0,1.54127,-5.407,-20759.7,31.664660876980633,228.97928464798315,-20155.4,621626.1875,3.06139e+06,317713.0,62162.62109375,57.4424,307,0.013247,308000,7.56318,8.80837e-06,15391.8944492,2.30493,305309.0,-7.28605,0.0114269,4695000,53.0993,62100,-0.491028
-0.187285,77476.1,17.5687,103.13233970300644,45769.1,0.0179491,9.13925e+07,-114.965,4.93575e+06,45248.0,8872.38021995,-46613.8,0.00195237,93.58585954099544,78588.0,27.4269,15.338,70931.27494638978,5.99929e-06,2.0,1.82526,-3.94275,-11061.8,31.639563569027814,228.3577628130297,-10372.8,70240.3984375,743229.0,449413.0,7024.0400390625,58.9878,308,0.00579144,309000,9.75001,5.17113e-06,13810.5872735,0.272574,446627.0,-6.69826,0.00449564,4710000,55.2444,62300,-3.56934
-0.401578,56241.7,24.1944,102.40093724800681,26525.6,0.0183119,4.89038e+07,-92.3161,2.86662e+06,26428.1,15622.044805,-27131.7,0.00159426,93.72155251899676,56648.4,22.6842,18.2564,71158.84219332678,5.19139e-06,2.0,1.78541,-2.57171,-10277.8,31.466484207994654,227.58897397499823,-12109.4,122442.21875,1.70597e+06,439831.0,12244.2216796875,57.6745,309,0.00612582,310000,11.5304,7.18305e-06,21895.5639425,0.251959,436611.0,-7.0348,0.00549306,4725000,75.8797,62500,-2.5269
-0.963598,43611.1,4.23451,103.61276873499446,12835.9,0.0242231,3.66058e+07,-53.0068,1.26736e+06,12369.0,2527.68674132,-12952.8,0.00168591,93.70175110199489,44070.8,14.2012,44.7739,71387.42923314375,6.52092e-06,2.0,0.807234,-0.656128,-8372.76,31.56230973098718,228.87682956797653,-7389.55,107312.53125,2.89904e+06,373179.0,10731.2529296875,51.9272,310,0.00707668,311000,7.589,6.07485e-06,10449.6264427,23.5426,358587.0,-5.76412,0.00534877,4740000,45.7468,62700,-3.84538
