QF Loss,Number of train steps total,Q Predictions Max,AverageReturn_all_train_tasks,Log Pis Std,Z mean train,R Predictions Min,Z variance train,VF Loss,Policy log std Max,Policy log std Std,RF Loss,Total Train Time (s),Policy log std Min,Epoch,V Predictions Std,Epoch Time (s),Number of rollouts total,KL Loss,Policy mu Max,Q Predictions Std,V Predictions Min,Q Predictions Mean,Policy mu Std,Q Predictions Min,Log Pis Mean,Policy Loss,(Previous) Eval Time (s),R Predictions Max,Log Pis Max,V Predictions Mean,Z mean eval,R Predictions Std,V Predictions Max,Policy mu Min,R Predictions Mean,KL Divergence,Number of env steps total,Train Time (s),Policy log std Mean,Sample Time (s),Log Pis Min,Policy mu Mean,Z variance eval,AverageReturn_all_test_tasks
1.0264e+09,208000,475198.0,109462.170655,9.28747,1.42875,3.22827e-05,1.36827e-05,5.34545e+06,2.0,2.12563,47679.2,48434.92105921686,-6.02659,207,155061.0,229.4769927440575,42100,158.9009552001953,205.693,155701.0,1098.66,276970.0,28.2723,1431.07,27.7597,-281087.0,93.13891074099956,0.00118144,56.2579,280224.0,1.38734,0.000217656,471753.0,-296.433,0.000738137,1589.009521484375,3195000,104.93139629699726,-1.32961,31.40668570606067,8.08936,4.19003,8.75788e-05,105570.164582
1.20216e+09,209000,471639.0,112481.660085,10.3536,1.39449,0.00019219,6.47835e-05,3.49114e+06,2.0,2.13882,44704.4,48663.59942767188,-6.1324,208,151373.0,229.2633678640268,42300,153.56443786621094,219.639,150540.0,2817.03,278169.0,31.1684,4278.13,29.043,-281480.0,92.72284019100334,0.0010999,58.4947,280973.0,1.37702,0.000190917,476353.0,-294.678,0.000774597,1535.6444091796875,3210000,105.01913913399767,-1.20437,31.521388539025793,3.66883,6.02024,4.78958e-05,100255.7465
1.483e+09,210000,476291.0,109672.262546,10.0015,1.37626,0.000135252,9.18339e-05,6.17062e+06,2.0,2.06603,35843.7,48892.41685215888,-6.11256,209,161405.0,227.92069997399085,42500,153.7762451171875,192.608,161482.0,16657.7,280059.0,26.3829,16662.6,29.0731,-284754.0,92.13994852900214,0.00109007,56.7986,283192.0,1.56394,0.000218324,475447.0,-266.495,0.000694477,1537.762451171875,3225000,104.78750747999584,-1.31211,30.99324396499287,6.35601,4.89727,0.000224804,104792.760049
1.25803e+09,211000,481051.0,97349.5659545,10.608,1.36488,0.0001126,7.89387e-05,9.81454e+06,2.0,2.07899,31930.2,49122.495514537855,-6.2435,210,156580.0,229.61840596497495,42700,154.21849060058594,199.074,157308.0,10114.7,287498.0,26.4448,10362.2,28.2392,-291241.0,93.0373613060001,0.00121181,58.6808,288566.0,1.40903,0.000222945,478001.0,-220.281,0.000714656,1542.184814453125,3240000,105.23202169100114,-1.25838,31.349022967973724,5.66759,4.70728,7.69145e-05,90513.5622446
1.0925e+09,212000,478073.0,100450.709338,10.3417,1.39475,0.000205554,0.000121257,3.78751e+06,2.0,2.15267,41607.6,49352.267046617824,-6.91155,211,155490.0,230.2106567949595,42900,155.04437255859375,201.869,155212.0,1508.26,286084.0,28.8651,1727.83,29.3609,-291324.0,93.49980782999774,0.00128802,60.1264,289864.0,1.39309,0.000181122,476917.0,-243.711,0.00078816,1550.4437255859375,3255000,105.23346299299737,-1.23802,31.477385971964395,5.47343,4.13497,0.000131965,89606.4140718
1.45789e+09,213000,487777.0,82954.8007324,10.3732,1.3676,0.000120625,0.000127925,5.4055e+06,2.0,2.11313,33747.9,49582.56606001184,-6.6869,212,162180.0,229.9100885750304,43100,156.0653839111328,192.22,161997.0,1815.27,292819.0,26.7364,1123.89,30.3921,-297262.0,93.06203484599973,0.00112792,60.8969,295648.0,1.39198,0.000212836,486297.0,-224.034,0.000725248,1560.65380859375,3270000,105.15597695999895,-1.101,31.6920767690317,6.28584,5.75669,0.000731964,81322.1757403
9.26646e+08,214000,478239.0,107309.018595,10.1633,1.3411,8.61846e-05,9.95948e-05,1.36384e+06,2.0,2.17861,38214.9,49812.0938212608,-7.02212,213,160476.0,229.5071700419503,43300,152.68862915039062,212.025,160763.0,26166.1,289845.0,28.3377,24715.4,29.0423,-294309.0,93.4526007759996,0.00111262,56.9924,294103.0,1.35332,0.000227925,477649.0,-259.212,0.000711507,1526.88623046875,3285000,104.28555012900324,-1.23669,31.769019136947463,4.74428,4.25803,5.02163e-05,99713.1405477
1.04825e+09,215000,481707.0,99938.9785456,9.96403,1.36359,4.74085e-05,0.000475967,3.8647e+06,2.0,2.15816,33757.2,50042.59226029579,-6.70125,214,154722.0,230.29631224098557,43500,151.80955505371094,228.107,155026.0,1529.71,290884.0,29.3045,1659.76,27.7178,-295028.0,93.47491767199972,0.00110345,56.0851,293456.0,1.3708,0.000232849,481123.0,-264.348,0.000723206,1518.095458984375,3300000,105.24355975800427,-1.37145,31.577834810981585,4.66463,5.22398,9.44094e-05,96219.8154333
1.08624e+09,216000,480262.0,79232.6761705,9.7991,1.32483,8.82461e-05,1.39233e-05,3.79282e+06,2.0,2.21077,42879.1,50273.256113927775,-6.99827,215,154228.0,230.7452058869967,43700,150.4568328857422,241.078,153475.0,1097.17,283258.0,30.3153,1609.68,28.6055,-287672.0,93.6789896850023,0.00114268,56.0861,289134.0,1.3301,0.000230943,480413.0,-260.964,0.000752433,1504.5682373046875,3315000,105.49031977500272,-1.28897,31.575896426991676,1.5935,4.32689,0.000242248,81927.3644718
1.98684e+09,217000,490828.0,86211.6658354,9.75817,1.36655,7.28061e-05,0.000112623,2.64645e+06,2.0,2.18448,33896.7,50503.453315110775,-6.99679,216,152138.0,230.39752802199655,43900,152.42349243164062,240.394,151708.0,1502.95,291725.0,31.0167,1721.49,29.803,-294092.0,93.59977228799835,0.00110951,54.4972,293852.0,1.53958,0.00025201,488547.0,-273.868,0.000706441,1524.23486328125,3330000,105.09279493900249,-1.17428,31.704960794995714,7.01927,5.21093,0.000307113,89499.3464889
7.14578e+08,218000,482832.0,85154.4309008,9.94654,1.30477,4.93289e-05,0.000187496,2.22037e+06,2.0,2.15118,38427.9,50734.49244225778,-7.37075,217,155172.0,230.57380767100403,44100,152.9327850341797,203.653,155785.0,1433.5,293899.0,31.4878,1903.45,29.0396,-298009.0,93.40083980700001,0.00112149,56.5542,298490.0,1.33152,0.000250157,483271.0,-267.131,0.000728082,1529.327880859375,3345000,105.29138404299738,-1.19569,31.881583821006643,6.42796,4.41497,0.000116283,84841.2331273
1.474e+09,219000,488919.0,82127.3937417,10.3434,1.33792,-6.72867e-05,0.000172089,3.33162e+06,2.0,2.05726,29429.4,50965.02705592278,-7.79612,218,155687.0,230.7614631309989,44300,154.4934844970703,280.172,154966.0,26170.9,286783.0,37.6594,25769.9,32.615,-290778.0,93.86782626900094,0.00112174,56.096,290097.0,1.35671,0.000226702,487420.0,-279.809,0.000727657,1544.934814453125,3360000,105.20592605700222,-0.661392,31.68771080499573,3.67215,8.20637,5.60293e-05,86054.6706168
1.58228e+09,220000,487748.0,64422.7246286,11.1053,1.31581,1.52192e-05,0.000100381,5.44847e+06,2.0,2.10667,30046.0,51195.85721960777,-6.78887,219,154784.0,230.81196925799304,44500,152.28488159179688,231.265,154360.0,2435.86,294055.0,33.2186,3360.68,29.9136,-296805.0,93.64287417799642,0.00120741,57.8392,295197.0,1.32345,0.000234587,486277.0,-173.313,0.000754678,1522.8487548828125,3375000,105.52147424899886,-0.964107,31.647620830997766,4.89648,6.36428,0.000182018,69562.307832
1.52685e+09,221000,486433.0,77683.2407313,11.0276,1.37224,3.05304e-05,8.69039e-05,3.20011e+06,2.0,2.13921,33277.5,51427.207540422765,-6.69162,220,151167.0,231.10021920598956,44700,150.8268280029297,242.867,151779.0,1939.23,298827.0,32.7006,1920.67,31.6361,-302036.0,93.66327729600016,0.00119149,57.6579,300938.0,1.33461,0.000225823,487887.0,-245.236,0.000804887,1508.268310546875,3390000,105.50144026099588,-0.982919,31.935501648993522,8.58294,6.15874,0.000159729,90763.1843215
1.16124e+09,222000,483962.0,91185.9452752,10.2545,1.31666,2.35061e-05,2.64398e-05,1.81336e+06,2.0,2.34176,38489.4,51658.49943549678,-7.15172,221,152598.0,231.28560052201647,44900,149.35147094726562,236.566,151871.0,1335.86,293024.0,33.3556,1530.59,29.3932,-297463.0,93.91468211099709,0.001162,57.2518,297379.0,1.42096,0.000237217,486658.0,-227.277,0.000780738,1493.5146484375,3405000,105.48689216800267,-1.24058,31.884026243016706,3.64098,6.86345,2.13395e-05,93868.0157896
1.51902e+09,223000,491933.0,120099.734275,10.4291,1.32115,1.52844e-05,5.54262e-05,5.35887e+06,2.0,2.15773,30728.8,51888.95587952075,-6.84546,222,153937.0,230.95830416998797,45100,149.97769165039062,211.007,154089.0,1794.75,298006.0,30.7297,2525.99,30.5263,-300091.0,93.9232608309976,0.00117369,54.5262,302089.0,1.38646,0.000235712,490260.0,-188.296,0.000831911,1499.77685546875,3420000,105.29271617299673,-1.12031,31.74232716599363,4.89411,4.70956,4.98591e-05,119385.318174
1.34472e+09,224000,491162.0,114747.806049,10.4016,1.40357,-2.45101e-05,6.12473e-05,9.00972e+06,2.0,2.22396,40660.3,52119.99662464377,-6.80037,223,149708.0,231.02766965100454,45300,148.42355346679688,224.232,149784.0,3836.89,293742.0,32.5702,4138.73,30.6469,-298833.0,93.42243646299903,0.00116554,60.9915,296369.0,1.34225,0.000227006,499070.0,-248.793,0.000822689,1484.2354736328125,3435000,105.99069411199889,-1.09645,31.614539076006622,5.10419,4.98722,0.000284116,109776.374639
1.13627e+09,225000,488166.0,121307.594952,9.59619,1.29052,0.000116483,7.88734e-05,7.01078e+06,2.0,2.27073,36152.5,52350.76801993075,-10.2265,224,152215.0,230.57464787298522,45500,148.61962890625,208.779,152906.0,1995.32,299709.0,30.3655,2021.16,29.4485,-304679.0,93.4376052239968,0.00116803,67.9191,302527.0,1.44825,0.000234268,488431.0,-246.296,0.000783001,1486.1962890625,3450000,105.50338634700165,-1.234,31.633656301986775,5.24138,4.16056,0.000166926,113218.236889
8.82414e+08,226000,494453.0,104694.612274,9.72575,1.40662,-1.52392e-05,0.000206919,2.90095e+06,2.0,2.30819,37484.0,52582.03843562269,-7.25819,225,154276.0,231.16635135193792,45700,147.2343292236328,192.308,154460.0,2224.78,297866.0,28.4488,2383.72,29.4125,-302328.0,93.63615749200108,0.00115589,54.5845,301254.0,1.31237,0.000227349,497252.0,-189.077,0.000815478,1472.34326171875,3465000,106.04216125800303,-1.28374,31.48803260193381,6.06237,4.52686,8.33882e-05,101997.499998
9.30022e+08,227000,481537.0,117031.597201,9.39764,1.42617,5.24749e-05,0.000377785,1.11432e+07,2.0,2.31562,37317.4,52813.43563007071,-5.9402,226,152869.0,231.4222176280091,45900,146.5224609375,251.284,153079.0,18936.2,299380.0,27.974,21485.1,29.4163,-303403.0,93.74171424900123,0.00120723,54.2186,300466.0,1.28586,0.000247202,479984.0,-197.449,0.000764551,1465.224609375,3480000,105.760008473997,-1.36004,31.920494905010855,6.26846,5.09219,7.41753e-05,110237.973502
1.0685e+09,228000,486470.0,103539.684192,10.3096,1.4444,2.75883e-05,0.000180068,2.86582e+06,2.0,2.3342,28142.8,53045.457197388685,-6.76597,227,147186.0,232.0695193889842,46100,144.5150604248047,239.292,147570.0,1908.25,302555.0,34.9126,1983.93,30.1301,-307138.0,93.71837431099993,0.00124523,56.3745,306397.0,1.34814,0.000255502,487097.0,-257.06,0.000760317,1445.150634765625,3495000,106.65399023200007,-1.09921,31.697154845984187,6.58009,7.07304,0.000220257,107978.398878
1.3048e+09,229000,493810.0,109229.635225,9.69456,1.38394,9.43195e-05,4.38242e-05,2.43853e+06,2.0,2.38968,36178.0,53276.828822995674,-6.3562,228,145562.0,231.43060183999478,46300,147.11936950683594,188.707,145749.0,1731.11,305662.0,30.7903,1690.16,30.0691,-310444.0,93.67270301599638,0.00118794,56.9205,309662.0,1.35955,0.000244334,490733.0,-207.507,0.000774127,1471.193603515625,3510000,106.00127036499907,-1.16959,31.75662845899933,3.56755,5.95817,3.37208e-05,99527.1077147
1.17728e+09,230000,485895.0,113497.54787,9.03292,1.32263,-7.62823e-06,0.000125923,7.62095e+06,2.0,2.34715,33887.2,53508.79481740365,-6.31486,229,150752.0,231.66003432998696,46500,147.4652557373047,191.48,151468.0,4093.53,302762.0,27.0942,5275.6,28.9385,-306248.0,93.61568782599352,0.0011686,56.7978,303914.0,1.36096,0.000235102,483622.0,-180.532,0.000784446,1474.652587890625,3525000,106.26943174200278,-1.46074,31.774914761990658,1.39788,4.48881,6.56301e-05,103885.370152
1.21342e+09,231000,489656.0,114886.442564,10.204,1.23166,0.000119908,8.1722e-05,3.1162e+06,2.0,2.36998,34530.4,53741.17562954662,-6.10102,230,148912.0,232.04573021997203,46700,147.6575164794922,227.106,149409.0,2601.03,311146.0,31.8917,2641.36,28.6127,-314063.0,93.92299663800077,0.00115797,57.0781,312999.0,1.43377,0.00022825,487687.0,-198.318,0.000794561,1476.5751953125,3540000,106.26612285699957,-1.24998,31.856610724971688,7.09929,6.69075,0.000446895,107752.319702
1.27473e+09,232000,488171.0,104413.916749,9.87214,1.33415,9.28496e-05,0.000251355,7.98823e+06,2.0,2.40816,26016.4,53972.505675244596,-6.23581,231,146156.0,231.98761570799252,46900,144.98179626464844,156.534,146216.0,1986.35,311726.0,28.2528,1944.52,29.3301,-315137.0,94.25996463099727,0.00115003,56.882,317672.0,1.2763,0.000238626,489824.0,-191.645,0.000786052,1449.81787109375,3555000,106.02101979700092,-1.41093,31.706631279994326,7.48079,4.26895,0.000134164,91075.7269976
1.11976e+09,233000,485627.0,121624.564202,9.76966,1.29439,2.29571e-06,8.17557e-05,1.046e+07,2.0,2.40331,34882.8,54204.0459910496,-6.62212,232,143365.0,231.49650936300895,47100,144.9319610595703,190.494,143989.0,-66.341,300996.0,32.0968,1087.23,30.3715,-306132.0,93.60429970800033,0.00122534,54.6851,303298.0,1.27848,0.000254794,482938.0,-172.118,0.000780399,1449.319580078125,3570000,106.14929803099949,-1.10509,31.74291162400914,5.52002,6.47034,0.000301028,122137.210354
1.49837e+09,234000,484742.0,115312.434056,9.8884,1.29383,6.02435e-05,7.24955e-05,5.70286e+06,2.0,2.49617,38863.3,54436.27758142763,-6.71793,233,146339.0,232.00014303502394,47300,145.18040466308594,172.703,146554.0,2348.6,297262.0,30.5531,2568.83,29.8923,-301956.0,93.64983775300061,0.00116376,56.7503,300024.0,1.3409,0.000248464,488296.0,-184.463,0.000796111,1451.803955078125,3585000,106.47688260299765,-1.32902,31.87342267902568,4.63153,6.1497,0.000362211,131304.18345
1.36955e+09,235000,484088.0,114633.979269,9.58225,1.36235,-3.16587e-05,0.000587066,4.13349e+06,2.0,2.44125,47265.0,54668.457629974655,-6.2625,234,145872.0,232.35510988001624,47500,145.781005859375,161.251,145875.0,1579.13,303936.0,25.6501,1923.72,29.3559,-306495.0,93.88305935000244,0.0011728,58.242,305594.0,1.32445,0.0002328,484633.0,-165.343,0.000798427,1457.81005859375,3600000,106.55385981400468,-1.4395,31.91819071600912,1.27985,5.00251,6.67795e-05,128465.544838
1.50183e+09,236000,485902.0,126674.221828,9.64935,1.29643,-9.88739e-06,6.29724e-05,1.5052e+07,2.0,2.46059,43117.9,54900.227323186686,-6.50203,235,148798.0,231.7588845100181,47700,143.28440856933594,159.623,148523.0,110.328,300213.0,27.7517,1146.98,28.7417,-303445.0,93.71053624199703,0.00116837,53.4903,307044.0,1.31679,0.000226717,492507.0,-176.881,0.000815321,1432.843994140625,3615000,106.24747105599818,-1.48094,31.800877212022897,4.45767,4.39242,9.18593e-05,122152.601375
1.24668e+09,237000,480324.0,113443.685882,9.84459,1.32792,0.000109044,5.9442e-05,1.95402e+06,2.0,2.50248,35905.8,55132.23543112669,-6.28043,236,149203.0,231.71167170099943,47900,141.9982452392578,173.031,148830.0,1389.95,298974.0,33.8399,1532.98,29.076,-303690.0,93.72259807899536,0.00116769,56.3691,302976.0,1.27549,0.000201868,482153.0,-215.543,0.000810424,1419.982421875,3630000,106.07426612099516,-1.446,31.91480750100891,8.12251,6.54689,4.16922e-05,126852.440121
1.57658e+09,238000,481182.0,110873.457445,9.42078,1.32917,2.32388e-05,1.92823e-05,8.86258e+06,2.0,2.49944,30568.1,55363.82345759469,-6.50226,237,146206.0,231.70132206498238,48100,141.5319366455078,216.002,147017.0,529.083,299117.0,30.5104,1320.26,29.3034,-304133.0,94.02086086200143,0.00120143,53.8566,301838.0,1.28751,0.000237409,483554.0,-187.558,0.000842688,1415.3193359375,3645000,105.98993593100022,-1.51702,31.690525271980732,7.45085,6.13227,0.000119032,116656.070098
6.89156e+08,239000,490861.0,134705.197218,9.61795,1.22583,0.000154073,5.8696e-05,5.22168e+06,2.0,2.46833,35389.7,55596.24772062173,-6.35609,238,148702.0,232.14504982203653,48300,141.3212432861328,218.355,149462.0,1194.65,299411.0,31.3614,1319.18,27.9863,-303634.0,93.9092814579999,0.00124608,54.6518,301873.0,1.26803,0.000188608,487973.0,-173.252,0.000884489,1413.21240234375,3660000,106.37173194500065,-1.51552,31.864036419035983,1.82573,5.0867,0.000363041,128958.986302
1.33492e+09,240000,490752.0,118455.75587,9.64867,1.27595,1.79531e-05,2.47939e-05,2.33403e+06,2.0,2.44877,35443.4,55828.44015252172,-6.08914,239,152515.0,232.48053409098793,48500,145.54429626464844,234.582,152203.0,309.543,301514.0,33.6869,1105.33,27.9173,-306320.0,94.19043259799946,0.0011723,53.4342,307228.0,1.28572,0.000198047,493521.0,-218.636,0.000854366,1455.4429931640625,3675000,106.40486650200182,-1.52305,31.885234990986646,7.19837,6.94357,0.000136446,122180.467824
6.72532e+08,241000,489614.0,132203.491977,9.68537,1.2559,6.50529e-05,3.1425e-05,4.59985e+06,2.0,2.4082,33937.9,56060.57978639573,-6.82455,240,151620.0,232.12922187601362,48700,145.12672424316406,209.501,152419.0,12619.1,303023.0,28.266,11799.3,28.4993,-308016.0,93.90438662999804,0.00115246,55.9566,309750.0,1.25303,0.000196625,493863.0,-151.028,0.000874341,1451.2672119140625,3690000,106.32024173399986,-1.55149,31.90459351201571,4.8331,5.31292,1.28117e-05,109011.88301
9.79292e+08,242000,485518.0,130526.581942,9.62247,1.34586,0.00015759,1.9654e-05,3.20593e+06,2.0,2.41363,32248.5,56292.50342188174,-6.69458,241,148128.0,231.8742716590059,48900,141.14012145996094,225.902,147706.0,11082.3,300186.0,28.0709,11966.5,29.0167,-303914.0,93.91721581300226,0.00123237,55.1714,302964.0,1.21466,0.000221723,487014.0,-186.584,0.000876644,1411.401123046875,3705000,106.27576273500017,-1.49634,31.68129311100347,5.25135,5.35209,0.000107066,122512.557219
9.80982e+08,243000,488615.0,107325.202415,9.87665,1.21401,9.84883e-05,8.05879e-05,1.72781e+06,2.0,2.43933,34084.3,56524.333097656745,-6.82555,242,145393.0,232.34631998200348,49100,138.4318389892578,154.439,145744.0,5198.39,303867.0,33.1832,5959.54,28.0862,-308055.0,93.96805417799624,0.00116851,56.1489,307682.0,1.1935,0.00018995,489080.0,-188.723,0.000917749,1384.318359375,3720000,106.37321573599911,-1.55101,32.00505006800813,5.22324,6.33326,0.000272964,92747.9369554
1.529e+09,244000,491882.0,119611.788602,9.20699,1.25141,0.000183103,3.24562e-05,1.93641e+06,2.0,2.46909,29953.0,56755.436440290745,-7.29301,243,145403.0,230.9844645330013,49300,136.7458038330078,152.275,145836.0,1910.31,309436.0,29.605,1824.44,28.398,-313129.0,93.4535620759998,0.00116952,57.7262,313262.0,1.19817,0.000181802,489946.0,-175.023,0.000936078,1367.4580078125,3735000,105.92715797800338,-1.70754,31.603744478998124,7.26415,5.21658,0.000112642,103672.47179
1.16626e+09,245000,495422.0,132192.649581,9.88606,1.26003,0.000278509,3.15722e-05,2.55548e+06,2.0,2.45938,36015.7,56987.30588964774,-7.06448,244,145086.0,231.09080786799314,49500,137.92918395996094,244.885,144687.0,1240.82,309552.0,34.043,1250.83,30.3869,-314022.0,93.57413197899587,0.00122468,60.0297,314898.0,1.24983,0.000178892,497741.0,-221.588,0.000959507,1379.291748046875,3750000,105.94515454000066,-1.32194,31.571521348996612,5.25309,8.02588,2.59553e-05,121040.334485
1.57579e+09,246000,491178.0,106964.777643,10.425,1.22438,0.000244203,0.00010108,2.83846e+06,2.0,2.39205,26858.1,57218.59683925874,-8.403,245,150307.0,231.88025846600067,49700,138.17324829101562,206.21,150594.0,594.74,302505.0,33.8949,2164.82,29.2128,-307377.0,94.35474494699884,0.00122531,61.0559,307739.0,1.27345,0.00017657,494101.0,-193.515,0.000952671,1381.732421875,3765000,105.87681142299698,-1.4056,31.648702096004854,5.87996,7.87371,5.25579e-06,102515.285984
1.81213e+09,247000,495595.0,121541.125228,9.77462,1.23351,0.000169579,8.26845e-06,6.58858e+06,2.0,2.45043,33953.7,57449.48387524173,-6.66972,246,145799.0,231.24441135198867,49900,140.5977783203125,197.337,145481.0,1874.3,321532.0,29.5343,1498.27,28.1817,-323908.0,93.76730082099675,0.00121195,57.7958,325706.0,1.29759,0.000178679,498734.0,-167.503,0.00095368,1405.977783203125,3780000,105.79464977699536,-1.6292,31.682460753996565,9.05654,5.9741,6.92968e-07,116874.371449
1.46163e+09,248000,500733.0,109577.853934,9.44338,1.28377,0.000127802,2.53919e-06,7.88846e+06,2.0,2.40173,36079.8,57681.06470754177,-7.35697,247,149970.0,231.45860632604308,50100,145.74400329589844,185.719,150327.0,433.386,310736.0,31.2208,1222.5,29.3299,-314285.0,93.41240433799976,0.00121058,61.1661,316813.0,1.20689,0.000188551,501241.0,-149.654,0.000928398,1457.4400634765625,3795000,106.16959805499937,-1.43604,31.876603933043953,8.62244,7.06418,5.33616e-06,97059.3634392
8.66602e+08,249000,495636.0,105623.741516,9.71548,1.23992,9.29141e-05,2.15271e-05,2.2695e+06,2.0,2.41533,27212.1,57910.91092010174,-6.94468,248,147427.0,230.52877483996417,50300,142.7295684814453,214.067,146732.0,1975.92,304980.0,30.8485,1996.28,28.5735,-309311.0,93.53647245500179,0.00132839,61.8036,309485.0,1.18798,0.000196942,499122.0,-165.225,0.000950403,1427.295654296875,3810000,105.59186461699574,-1.53694,31.40043776796665,3.47888,5.92452,0.000419584,111694.951115
1.73549e+09,250000,502563.0,95232.9996894,9.71847,1.23909,5.77304e-05,1.94682e-06,2.4249e+06,2.0,2.40372,36707.5,58142.71197488574,-6.00207,249,148228.0,230.47075351901003,50500,147.36627197265625,219.968,148721.0,175.328,323772.0,31.046,1523.52,28.0037,-327745.0,92.855253902002,0.001197,52.9195,327439.0,1.25596,0.00019394,504057.0,-182.553,0.000932917,1473.6627197265625,3825000,106.24336452099669,-1.53646,31.372135096011334,4.07279,7.05481,0.000718828,85959.0486454
9.80772e+08,251000,510365.0,122565.301546,9.29614,1.32867,0.000170189,3.19526e-07,9.76346e+06,2.0,2.54438,74265.1,58376.17745606069,-6.69112,250,145953.0,233.11008640495857,50700,144.41336059570312,211.684,146702.0,709.35,320773.0,28.0198,924.42,28.7829,-325766.0,94.1879585860006,0.00118407,55.596,323032.0,1.12082,0.000174099,509286.0,-136.939,0.000956734,1444.133544921875,3840000,106.93648917099927,-1.54674,31.985638647958694,6.56662,5.99567,7.65184e-06,99964.6192485
1.07761e+09,252000,499949.0,101061.982927,9.64593,1.22345,5.93767e-05,1.41763e-05,4.09636e+06,2.0,2.4837,27440.7,58608.4515555647,-6.12177,251,143968.0,233.0523351360025,50900,142.12754821777344,187.884,145144.0,-128.026,318358.0,27.6627,1367.32,28.4021,-322780.0,94.54550758100231,0.00123986,58.6486,321612.0,1.26427,0.000168878,500392.0,-118.885,0.000990247,1421.275390625,3855000,106.45089814299718,-1.61522,32.055929412003024,7.8533,5.97698,7.128e-06,108894.260133
1.41403e+09,253000,511110.0,131632.284094,10.0383,1.25819,-6.67991e-07,4.05649e-06,4.37068e+06,2.0,2.42768,49531.3,58840.050348592726,-6.86406,252,149980.0,231.6877314480007,51100,146.91160583496094,190.521,149929.0,1903.05,322038.0,31.0628,1727.79,28.7831,-326914.0,93.768959275003,0.00125022,62.2539,328516.0,1.23432,0.000168198,514397.0,-158.827,0.000943478,1469.115966796875,3870000,106.18227848200331,-1.43905,31.736493690994394,6.72266,6.24201,2.98985e-08,130593.013165
1.58991e+09,254000,517187.0,124049.670081,10.3093,1.25529,0.000177613,8.75591e-09,2.16318e+06,2.0,2.42017,47775.4,59071.803101823716,-6.83302,253,148905.0,231.70196994199796,51300,156.4547576904297,181.282,149209.0,131.309,330595.0,30.7372,1884.32,29.9989,-334644.0,93.6820609130009,0.00123398,58.113,334738.0,1.26878,0.000161712,516382.0,-120.465,0.000969245,1564.547607421875,3885000,106.2925795639967,-1.26272,31.727329465000366,5.12714,8.13235,1.08432e-08,119878.933655
1.17352e+09,255000,514100.0,118296.253848,9.78886,1.16648,0.000227945,1.55259e-08,3.93589e+06,2.0,2.45726,27027.2,59303.743205588726,-6.96138,254,146701.0,231.7433157900159,51500,155.6696014404297,210.811,147536.0,6942.43,325604.0,27.9303,9489.81,28.5598,-328792.0,93.73490942399803,0.00131906,52.1604,329929.0,1.16959,0.000164107,515547.0,-136.701,0.000959033,1556.696044921875,3900000,106.38556430600147,-1.43169,31.62284206001641,4.12336,5.1516,1.22336e-08,124403.184107
1.37151e+09,256000,506585.0,122114.221412,10.2152,1.20066,0.000131272,9.47462e-09,1.97057e+06,2.0,2.48196,102790.0,59535.941939597695,-6.62212,255,152190.0,232.0982641569717,51700,154.81956481933594,256.81,151968.0,9373.15,312225.0,32.2311,10835.4,29.5172,-315352.0,93.93422818899853,0.00124914,56.6389,315801.0,1.23574,0.000164551,505039.0,-182.951,0.000982596,1548.195556640625,3915000,106.34416688700003,-1.31279,31.81986908097315,5.25841,7.29829,1.0815e-08,122823.184656
1.26751e+09,257000,504058.0,119489.914355,10.1385,1.25357,8.06611e-05,2.70203e-08,8.74912e+06,2.0,2.46964,31724.4,59766.76971589768,-7.1897,256,146866.0,231.45883286799653,51900,156.28756713867188,221.788,147387.0,2944.05,323771.0,33.0299,3600.63,29.1934,-328728.0,94.03622570099833,0.00123635,59.3922,326251.0,1.26076,0.000163273,503589.0,-163.823,0.000983282,1562.8756103515625,3930000,105.63864812399697,-1.39324,31.783959043001232,5.54937,5.84063,1.363e-08,118445.521036
2.12118e+09,258000,506758.0,113112.326121,9.33764,1.29808,9.5929e-05,2.77229e-08,2.87115e+06,2.0,2.42182,52248.4,59997.12625363364,-6.57751,257,150204.0,230.47048170796188,52100,157.48667907714844,217.34,150361.0,7491.92,325142.0,28.5733,7864.64,29.4222,-327297.0,93.40725040699908,0.00120372,52.99,328526.0,1.20595,0.000159136,507742.0,-131.298,0.000987709,1574.86669921875,3945000,105.40423994400044,-1.3836,31.65899135696236,5.8481,4.91112,9.97669e-09,110765.663067
2.3681e+09,259000,505870.0,117933.272698,9.57002,1.26551,0.000188395,6.63274e-09,3.48047e+06,2.0,2.48483,29373.4,60227.512303656666,-5.99194,258,151464.0,230.38541651701235,52300,155.11778259277344,206.962,152576.0,11108.4,318659.0,30.3511,11779.0,29.2287,-321516.0,93.29513142799988,0.00117785,54.1516,320568.0,1.21777,0.000138219,504888.0,-147.444,0.00100639,1551.177734375,3960000,105.64199173900124,-1.30286,31.448293350011227,7.00431,4.2763,1.89691e-08,116234.21033
1.14464e+09,260000,505366.0,108810.892936,9.27809,1.2422,4.68106e-05,1.03721e-08,4.81575e+06,2.0,2.42325,34503.5,60457.81603957468,-7.54693,259,150595.0,230.09479917401768,52500,156.7090301513672,213.723,150587.0,5516.97,322038.0,30.701,6906.91,31.097,-325449.0,93.29793276800046,0.00118699,52.9185,327166.0,1.16986,0.000160244,508185.0,-136.554,0.00100044,1567.09033203125,3975000,105.07499457499944,-1.13421,31.72187183101778,5.88676,6.78694,8.84271e-08,103102.230389
